기준일자,주요국가대륙명,국가명,목적구분,인원,전년동기,증감률
202507,아시아,이란,유학연수,18.0,27.0,-33.3
202507,아시아,이란,기타,52.0,51.0,2.0
202507,아시아,이란,전체,246.0,320.0,-23.1
202507,아시아,기타,관광,2276.0,1952.0,16.6
202507,아시아,기타,상용,685.0,606.0,13.0
202507,아시아,기타,공용,193.0,291.0,-33.7
202507,아시아,기타,유학연수,326.0,387.0,-15.8
202507,아시아,기타,기타,5196.0,4282.0,21.3
202507,아시아,기타,전체,8676.0,7518.0,15.4
202507,아메리카,연도대륙,관광,143142.0,126792.0,12.9
202507,아메리카,연도대륙,상용,361.0,321.0,12.5
202507,아메리카,연도대륙,공용,4250.0,4131.0,2.9
202507,아메리카,연도대륙,유학연수,504.0,461.0,9.3
202507,아메리카,연도대륙,기타,24836.0,24195.0,2.6
202507,아메리카,연도대륙,전체,173093.0,155900.0,11.0
202507,아메리카,미국,관광,108726.0,97896.0,11.1
202507,아메리카,미국,상용,238.0,238.0,0.0
202507,아메리카,미국,공용,4152.0,4048.0,2.6
202507,아메리카,미국,유학연수,277.0,261.0,6.1
202507,아메리카,미국,기타,18439.0,18431.0,0.0
202507,아메리카,미국,전체,131832.0,120874.0,9.1
202507,아메리카,캐나다,관광,20109.0,19636.0,2.4
202507,아메리카,캐나다,상용,14.0,31.0,-54.8
202507,아메리카,캐나다,공용,26.0,33.0,-21.2
202507,아메리카,캐나다,유학연수,27.0,38.0,-28.9
202507,아메리카,캐나다,기타,4140.0,4161.0,-0.5
202507,아메리카,캐나다,전체,24316.0,23899.0,1.7
202507,아메리카,브라질,관광,2805.0,2184.0,28.4
202507,아메리카,브라질,상용,89.0,38.0,134.2
202507,아메리카,브라질,공용,11.0,11.0,0.0
202507,아메리카,브라질,유학연수,44.0,30.0,46.7
202507,아메리카,브라질,기타,493.0,433.0,13.9
202507,아메리카,브라질,전체,3442.0,2696.0,27.7
202507,아메리카,멕시코,관광,7635.0,3597.0,112.3
202507,아메리카,멕시코,상용,2.0,4.0,-50.0
202507,아메리카,멕시코,공용,11.0,3.0,266.7
202507,아메리카,멕시코,유학연수,73.0,45.0,62.2
202507,아메리카,멕시코,기타,709.0,252.0,181.3
202507,아메리카,멕시코,전체,8430.0,3901.0,116.1
202507,아메리카,기타,관광,3867.0,3479.0,11.2
202507,아메리카,기타,상용,18.0,10.0,80.0
202507,아메리카,기타,공용,50.0,36.0,38.9
202507,아메리카,기타,유학연수,83.0,87.0,-4.6
202507,아메리카,기타,기타,1055.0,918.0,14.9
202507,아메리카,기타,전체,5073.0,4530.0,12.0
202507,유럽,연도대륙,관광,90835.0,79080.0,14.9
202507,유럽,연도대륙,상용,704.0,667.0,5.5
202507,유럽,연도대륙,공용,228.0,183.0,24.6
202507,유럽,연도대륙,유학연수,1509.0,1415.0,6.6
202507,유럽,연도대륙,기타,18474.0,16465.0,12.2
202507,유럽,연도대륙,전체,111750.0,97810.0,14.3
202507,유럽,러시아,관광,13834.0,14987.0,-7.7
202507,유럽,러시아,상용,117.0,77.0,51.9
202507,유럽,러시아,공용,22.0,13.0,69.2
202507,유럽,러시아,유학연수,250.0,209.0,19.6
202507,유럽,러시아,기타,6223.0,5613.0,10.9
202507,유럽,러시아,전체,20446.0,20899.0,-2.2
202507,유럽,영국,관광,11527.0,9854.0,17.0
202507,유럽,영국,상용,51.0,54.0,-5.6
202507,유럽,영국,공용,25.0,19.0,31.6
202507,유럽,영국,유학연수,55.0,53.0,3.8
202507,유럽,영국,기타,1362.0,1189.0,14.6
202507,유럽,영국,전체,13020.0,11169.0,16.6
202507,유럽,독일,관광,9691.0,8817.0,9.9
202507,유럽,독일,상용,110.0,152.0,-27.6
202507,유럽,독일,공용,20.0,25.0,-20.0
202507,유럽,독일,유학연수,246.0,258.0,-4.7
202507,유럽,독일,기타,1273.0,1365.0,-6.7
202507,유럽,독일,전체,11340.0,10617.0,6.8
202507,유럽,프랑스,관광,15076.0,12409.0,21.5
202507,유럽,프랑스,상용,150.0,130.0,15.4
202507,유럽,프랑스,공용,39.0,44.0,-11.4
202507,유럽,프랑스,유학연수,351.0,324.0,8.3
202507,유럽,프랑스,기타,1280.0,1087.0,17.8
202507,유럽,프랑스,전체,16896.0,13994.0,20.7
202507,유럽,이탈리아,관광,4885.0,3898.0,25.3
202507,유럽,이탈리아,상용,57.0,33.0,72.7
202507,유럽,이탈리아,공용,19.0,9.0,111.1
202507,유럽,이탈리아,유학연수,75.0,54.0,38.9
202507,유럽,이탈리아,기타,671.0,632.0,6.2
202507,유럽,이탈리아,전체,5707.0,4626.0,23.4
202507,유럽,네덜란드,관광,5248.0,4540.0,15.6
202507,유럽,네덜란드,상용,24.0,11.0,118.2
202507,유럽,네덜란드,공용,12.0,10.0,20.0
202507,유럽,네덜란드,유학연수,67.0,61.0,9.8
202507,유럽,네덜란드,기타,1573.0,978.0,60.8
202507,유럽,네덜란드,전체,6924.0,5600.0,23.6
202507,유럽,우크라이나,관광,608.0,463.0,31.3
202507,유럽,우크라이나,상용,39.0,38.0,2.6
202507,유럽,우크라이나,공용,8.0,3.0,166.7
202507,유럽,우크라이나,유학연수,23.0,13.0,76.9
202507,유럽,우크라이나,기타,1448.0,1188.0,21.9
202507,유럽,우크라이나,전체,2126.0,1705.0,24.7
202507,유럽,스페인,관광,5450.0,3882.0,40.4
202507,유럽,스페인,상용,14.0,13.0,7.7
202507,유럽,스페인,공용,10.0,8.0,25.0
202507,유럽,스페인,유학연수,81.0,68.0,19.1
202507,유럽,스페인,기타,338.0,251.0,34.7
202507,유럽,스페인,전체,5893.0,4222.0,39.6
202507,유럽,루마니아,관광,884.0,743.0,19.0
202507,유럽,루마니아,상용,5.0,4.0,25.0
202507,유럽,루마니아,공용,14.0,2.0,600.0
202507,유럽,루마니아,유학연수,16.0,10.0,60.0
202507,유럽,루마니아,기타,473.0,386.0,22.5
202507,유럽,루마니아,전체,1392.0,1145.0,21.6
202507,유럽,노르웨이,관광,1709.0,1544.0,10.7
202507,유럽,노르웨이,상용,12.0,9.0,33.3
202507,유럽,노르웨이,공용,3.0,5.0,-40.0
202507,유럽,노르웨이,유학연수,8.0,15.0,-46.7
202507,유럽,노르웨이,기타,37.0,35.0,5.7
202507,유럽,노르웨이,전체,1769.0,1608.0,10.0
202507,유럽,스웨덴,관광,1697.0,1678.0,1.1
202507,유럽,스웨덴,상용,8.0,12.0,-33.3
202507,유럽,스웨덴,공용,4.0,5.0,-20.0
202507,유럽,스웨덴,유학연수,23.0,22.0,4.5
202507,유럽,스웨덴,기타,176.0,127.0,38.6
202507,유럽,스웨덴,전체,1908.0,1844.0,3.5
202507,유럽,폴란드,관광,3782.0,2494.0,51.6
202507,유럽,폴란드,상용,11.0,22.0,-50.0
202507,유럽,폴란드,공용,5.0,1.0,400.0
202507,유럽,폴란드,유학연수,47.0,41.0,14.6
202507,유럽,폴란드,기타,772.0,947.0,-18.5
202507,유럽,폴란드,전체,4617.0,3505.0,31.7
202507,유럽,스위스,관광,2805.0,2475.0,13.3
202507,유럽,스위스,상용,4.0,2.0,100.0
202507,유럽,스위스,공용,2.0,2.0,0.0
202507,유럽,스위스,유학연수,31.0,32.0,-3.1
202507,유럽,스위스,기타,209.0,206.0,1.5
202507,유럽,스위스,전체,3051.0,2717.0,12.3
202507,유럽,포르투갈,관광,1222.0,822.0,48.7
202507,유럽,포르투갈,상용,6.0,7.0,-14.3
202507,유럽,포르투갈,공용,5.0,4.0,25.0
202507,유럽,포르투갈,유학연수,20.0,4.0,400.0
202507,유럽,포르투갈,기타,150.0,154.0,-2.6
202507,유럽,포르투갈,전체,1403.0,991.0,41.6
202507,유럽,오스트리아,관광,1468.0,1351.0,8.7
202507,유럽,오스트리아,상용,6.0,5.0,20.0
202507,유럽,오스트리아,공용,0.0,2.0,-100.0
202507,유럽,오스트리아,유학연수,15.0,18.0,-16.7
202507,유럽,오스트리아,기타,129.0,138.0,-6.5
202507,유럽,오스트리아,전체,1618.0,1514.0,6.9
202507,유럽,핀란드,관광,751.0,676.0,11.1
202507,유럽,핀란드,상용,5.0,6.0,-16.7
202507,유럽,핀란드,공용,1.0,1.0,0.0
202507,유럽,핀란드,유학연수,33.0,33.0,0.0
202507,유럽,핀란드,기타,276.0,276.0,0.0
202507,유럽,핀란드,전체,1066.0,992.0,7.5
202507,유럽,벨기에,관광,2019.0,1770.0,14.1
202507,유럽,벨기에,상용,14.0,24.0,-41.7
202507,유럽,벨기에,공용,4.0,9.0,-55.6
202507,유럽,벨기에,유학연수,30.0,20.0,50.0
202507,유럽,벨기에,기타,174.0,150.0,16.0
202507,유럽,벨기에,전체,2241.0,1973.0,13.6
202507,유럽,크로아티아,관광,415.0,211.0,96.7
202507,유럽,크로아티아,상용,8.0,3.0,166.7
202507,유럽,크로아티아,공용,0.0,0.0,0.0
202507,유럽,크로아티아,유학연수,3.0,5.0,-40.0
202507,유럽,크로아티아,기타,247.0,236.0,4.7
202507,유럽,크로아티아,전체,673.0,455.0,47.9
202507,유럽,그리스,관광,636.0,561.0,13.4
202507,유럽,그리스,상용,10.0,9.0,11.1
202507,유럽,그리스,공용,1.0,0.0,0.0
202507,유럽,그리스,유학연수,7.0,2.0,250.0
202507,유럽,그리스,기타,275.0,297.0,-7.4
202507,유럽,그리스,전체,929.0,869.0,6.9
202507,유럽,불가리아,관광,304.0,264.0,15.2
202507,유럽,불가리아,상용,0.0,1.0,-100.0
202507,유럽,불가리아,공용,3.0,1.0,200.0
202507,유럽,불가리아,유학연수,7.0,3.0,133.3
202507,유럽,불가리아,기타,203.0,146.0,39.0
202507,유럽,불가리아,전체,517.0,415.0,24.6
202507,유럽,덴마크,관광,1804.0,1523.0,18.5
202507,유럽,덴마크,상용,11.0,14.0,-21.4
202507,유럽,덴마크,공용,0.0,0.0,0.0
202507,유럽,덴마크,유학연수,16.0,22.0,-27.3
202507,유럽,덴마크,기타,95.0,111.0,-14.4
202507,유럽,덴마크,전체,1926.0,1670.0,15.3
202507,유럽,아일랜드,관광,1030.0,860.0,19.8
202507,유럽,아일랜드,상용,4.0,4.0,0.0
202507,유럽,아일랜드,공용,1.0,1.0,0.0
202507,유럽,아일랜드,유학연수,4.0,10.0,-60.0
202507,유럽,아일랜드,기타,102.0,90.0,13.3
202507,유럽,아일랜드,전체,1141.0,965.0,18.2
202507,유럽,기타,관광,3990.0,3258.0,22.5
202507,유럽,기타,상용,38.0,37.0,2.7
202507,유럽,기타,공용,30.0,19.0,57.9
202507,유럽,기타,유학연수,101.0,138.0,-26.8
202507,유럽,기타,기타,988.0,863.0,14.5
202507,유럽,기타,전체,5147.0,4315.0,19.3
202507,오세아니아,연도대륙,관광,17986.0,16872.0,6.6
202507,오세아니아,연도대륙,상용,66.0,59.0,11.9
202507,오세아니아,연도대륙,공용,46.0,52.0,-11.5
202507,오세아니아,연도대륙,유학연수,37.0,35.0,5.7
202507,오세아니아,연도대륙,기타,2128.0,2283.0,-6.8
202507,오세아니아,연도대륙,전체,20263.0,19301.0,5.0
202507,오세아니아,호주,관광,15203.0,14371.0,5.8
202507,오세아니아,호주,상용,60.0,49.0,22.4
202507,오세아니아,호주,공용,32.0,38.0,-15.8
202507,오세아니아,호주,유학연수,31.0,28.0,10.7
202507,오세아니아,호주,기타,1535.0,1712.0,-10.3
202507,오세아니아,호주,전체,16861.0,16198.0,4.1
202507,오세아니아,뉴질랜드,관광,2488.0,2147.0,15.9
202507,오세아니아,뉴질랜드,상용,6.0,10.0,-40.0
202507,오세아니아,뉴질랜드,공용,2.0,2.0,0.0
202507,오세아니아,뉴질랜드,유학연수,3.0,7.0,-57.1
202507,오세아니아,뉴질랜드,기타,526.0,515.0,2.1
202507,오세아니아,뉴질랜드,전체,3025.0,2681.0,12.8
202507,오세아니아,기타,관광,295.0,354.0,-16.7
202507,오세아니아,기타,상용,0.0,0.0,0.0
202507,오세아니아,기타,공용,12.0,12.0,0.0
202507,오세아니아,기타,유학연수,3.0,0.0,0.0
202507,오세아니아,기타,기타,67.0,56.0,19.6
202507,오세아니아,기타,전체,377.0,422.0,-10.7
202507,아프리카,연도대륙,관광,3362.0,2528.0,33.0
202507,아프리카,연도대륙,상용,383.0,380.0,0.8
202507,아프리카,연도대륙,공용,75.0,77.0,-2.6
202507,아프리카,연도대륙,유학연수,177.0,165.0,7.3
202507,아프리카,연도대륙,기타,3359.0,2501.0,34.3
202507,아프리카,연도대륙,전체,7356.0,5651.0,30.2
202507,아프리카,남아프리카공화국,관광,834.0,626.0,33.2
202507,아프리카,남아프리카공화국,상용,2.0,4.0,-50.0
202507,아프리카,남아프리카공화국,공용,1.0,2.0,-50.0
202507,아프리카,남아프리카공화국,유학연수,6.0,7.0,-14.3
202507,아프리카,남아프리카공화국,기타,889.0,665.0,33.7
202507,아프리카,남아프리카공화국,전체,1732.0,1304.0,32.8
202507,아프리카,기타,관광,2528.0,1902.0,32.9
202507,아프리카,기타,상용,381.0,376.0,1.3
202507,아프리카,기타,공용,74.0,75.0,-1.3
202507,아프리카,기타,유학연수,171.0,158.0,8.2
202507,아프리카,기타,기타,2470.0,1836.0,34.5
202507,아프리카,기타,전체,5624.0,4347.0,29.4
202507,기타,연도대륙,관광,10.0,7.0,42.9
202507,기타,연도대륙,상용,0.0,0.0,0.0
202507,기타,연도대륙,공용,0.0,1.0,-100.0
202507,기타,연도대륙,유학연수,0.0,0.0,0.0
202507,기타,연도대륙,기타,9.0,5.0,80.0
202507,기타,연도대륙,전체,19.0,13.0,46.2
202507,기타,기타,관광,10.0,7.0,42.9
202507,기타,기타,상용,0.0,0.0,0.0
202507,기타,기타,공용,0.0,1.0,-100.0
202507,기타,기타,유학연수,0.0,0.0,0.0
202507,기타,기타,기타,9.0,5.0,80.0
202507,기타,기타,전체,19.0,13.0,46.2
202507,교포,연도대륙,관광,0.0,0.0,0.0
202507,교포,연도대륙,상용,0.0,0.0,0.0
202507,교포,연도대륙,공용,0.0,0.0,0.0
202507,교포,연도대륙,유학연수,0.0,0.0,0.0
202507,교포,연도대륙,기타,1929.0,2551.0,-24.4
202507,교포,연도대륙,전체,1929.0,2551.0,-24.4
202507,교포,교포,관광,0.0,0.0,0.0
202507,교포,교포,상용,0.0,0.0,0.0
202507,교포,교포,공용,0.0,0.0,0.0
202507,교포,교포,유학연수,0.0,0.0,0.0
202507,교포,교포,기타,1929.0,2551.0,-24.4
202507,교포,교포,전체,1929.0,2551.0,-24.4
202508,대륙전체,연도,관광,1480051.0,1245119.0,18.9
202508,대륙전체,연도,상용,12694.0,11665.0,8.8
202508,대륙전체,연도,공용,7004.0,6601.0,6.1
202508,대륙전체,연도,유학연수,96856.0,84807.0,14.2
202508,대륙전체,연도,기타,223727.0,215029.0,4.0
202508,대륙전체,연도,전체,1820332.0,1563221.0,16.4
202508,아시아,연도대륙,관광,1238462.0,1034314.0,19.7
202508,아시아,연도대륙,상용,10911.0,9911.0,10.1
202508,아시아,연도대륙,공용,2980.0,2582.0,15.4
202508,아시아,연도대륙,유학연수,83840.0,72754.0,15.2
202508,아시아,연도대륙,기타,168572.0,160683.0,4.9
202508,아시아,연도대륙,전체,1504765.0,1280244.0,17.5
202508,아시아,중국,관광,490192.0,395471.0,24.0
202508,아시아,중국,상용,4151.0,3683.0,12.7
202508,아시아,중국,공용,287.0,379.0,-24.3
202508,아시아,중국,유학연수,51547.0,46050.0,11.9
202508,아시아,중국,기타,58441.0,59976.0,-2.6
202508,아시아,중국,전체,604618.0,505559.0,19.6
202508,아시아,일본,관광,368738.0,315309.0,16.9
202508,아시아,일본,상용,1443.0,1305.0,10.6
202508,아시아,일본,공용,247.0,187.0,32.1
202508,아시아,일본,유학연수,3502.0,3202.0,9.4
202508,아시아,일본,기타,4922.0,3462.0,42.2
202508,아시아,일본,전체,378852.0,323465.0,17.1
202508,아시아,대만,관광,189322.0,146623.0,29.1
202508,아시아,대만,상용,93.0,76.0,22.4
202508,아시아,대만,공용,20.0,13.0,53.8
202508,아시아,대만,유학연수,1308.0,1179.0,10.9
202508,아시아,대만,기타,822.0,844.0,-2.6
202508,아시아,대만,전체,191565.0,148735.0,28.8
202508,아시아,홍콩,관광,64077.0,61101.0,4.9
202508,아시아,홍콩,상용,50.0,46.0,8.7
202508,아시아,홍콩,공용,8.0,0.0,0.0
202508,아시아,홍콩,유학연수,455.0,398.0,14.3
202508,아시아,홍콩,기타,270.0,319.0,-15.4
202508,아시아,홍콩,전체,64860.0,61864.0,4.8
202508,아시아,마카오,관광,6047.0,6390.0,-5.4
202508,아시아,마카오,상용,8.0,8.0,0.0
202508,아시아,마카오,공용,0.0,0.0,0.0
202508,아시아,마카오,유학연수,44.0,42.0,4.8
202508,아시아,마카오,기타,105.0,92.0,14.1
202508,아시아,마카오,전체,6204.0,6532.0,-5.0
202508,아시아,필리핀,관광,16008.0,13547.0,18.2
202508,아시아,필리핀,상용,517.0,466.0,10.9
202508,아시아,필리핀,공용,280.0,216.0,29.6
202508,아시아,필리핀,유학연수,348.0,336.0,3.6
202508,아시아,필리핀,기타,23694.0,20660.0,14.7
202508,아시아,필리핀,전체,40847.0,35225.0,16.0
202508,아시아,인도네시아,관광,8084.0,7524.0,7.4
202508,아시아,인도네시아,상용,148.0,179.0,-17.3
202508,아시아,인도네시아,공용,302.0,306.0,-1.3
202508,아시아,인도네시아,유학연수,1477.0,1445.0,2.2
202508,아시아,인도네시아,기타,14789.0,14849.0,-0.4
202508,아시아,인도네시아,전체,24800.0,24303.0,2.0
202508,아시아,태국,관광,12204.0,11036.0,10.6
202508,아시아,태국,상용,89.0,72.0,23.6
202508,아시아,태국,공용,476.0,402.0,18.4
202508,아시아,태국,유학연수,477.0,465.0,2.6
202508,아시아,태국,기타,5598.0,4800.0,16.6
202508,아시아,태국,전체,18844.0,16775.0,12.3
202508,아시아,베트남,관광,23970.0,24827.0,-3.5
202508,아시아,베트남,상용,395.0,308.0,28.2
202508,아시아,베트남,공용,367.0,293.0,25.3
202508,아시아,베트남,유학연수,7358.0,5704.0,29.0
202508,아시아,베트남,기타,19574.0,15887.0,23.2
202508,아시아,베트남,전체,51664.0,47019.0,9.9
202508,아시아,인도,관광,4292.0,3874.0,10.8
202508,아시아,인도,상용,2240.0,2124.0,5.5
202508,아시아,인도,공용,59.0,72.0,-18.1
202508,아시아,인도,유학연수,695.0,521.0,33.4
202508,아시아,인도,기타,8567.0,9143.0,-6.3
202508,아시아,인도,전체,15853.0,15734.0,0.8
202508,아시아,말레이시아,관광,11966.0,9614.0,24.5
202508,아시아,말레이시아,상용,139.0,105.0,32.4
202508,아시아,말레이시아,공용,28.0,12.0,133.3
202508,아시아,말레이시아,유학연수,842.0,739.0,13.9
202508,아시아,말레이시아,기타,2541.0,2443.0,4.0
202508,아시아,말레이시아,전체,15516.0,12913.0,20.2
202508,아시아,싱가포르,관광,14128.0,15374.0,-8.1
202508,아시아,싱가포르,상용,92.0,99.0,-7.1
202508,아시아,싱가포르,공용,52.0,15.0,246.7
202508,아시아,싱가포르,유학연수,273.0,255.0,7.1
202508,아시아,싱가포르,기타,1349.0,1552.0,-13.1
202508,아시아,싱가포르,전체,15894.0,17295.0,-8.1
202508,아시아,몽골,관광,8719.0,7042.0,23.8
202508,아시아,몽골,상용,125.0,102.0,22.5
202508,아시아,몽골,공용,203.0,171.0,18.7
202508,아시아,몽골,유학연수,4912.0,3856.0,27.4
202508,아시아,몽골,기타,1723.0,1793.0,-3.9
202508,아시아,몽골,전체,15682.0,12964.0,21.0
202508,아시아,우즈베키스탄,관광,1033.0,857.0,20.5
202508,아시아,우즈베키스탄,상용,374.0,246.0,52.0
202508,아시아,우즈베키스탄,공용,1.0,1.0,0.0
202508,아시아,우즈베키스탄,유학연수,2997.0,2096.0,43.0
202508,아시아,우즈베키스탄,기타,4220.0,3538.0,19.3
202508,아시아,우즈베키스탄,전체,8625.0,6738.0,28.0
202508,아시아,미얀마,관광,1345.0,855.0,57.3
202508,아시아,미얀마,상용,37.0,30.0,23.3
202508,아시아,미얀마,공용,14.0,33.0,-57.6
202508,아시아,미얀마,유학연수,892.0,704.0,26.7
202508,아시아,미얀마,기타,5796.0,6427.0,-9.8
202508,아시아,미얀마,전체,8084.0,8049.0,0.4
202508,아시아,GCC,관광,3303.0,3112.0,6.1
202508,아시아,GCC,상용,29.0,51.0,-43.1
202508,아시아,GCC,공용,21.0,7.0,200.0
202508,아시아,GCC,유학연수,166.0,122.0,36.1
202508,아시아,GCC,기타,129.0,138.0,-6.5
202508,아시아,GCC,전체,3648.0,3430.0,6.4
202508,아시아,카자흐스탄,관광,3867.0,3285.0,17.7
202508,아시아,카자흐스탄,상용,28.0,18.0,55.6
202508,아시아,카자흐스탄,공용,20.0,12.0,66.7
202508,아시아,카자흐스탄,유학연수,1144.0,868.0,31.8
202508,아시아,카자흐스탄,기타,2163.0,1937.0,11.7
202508,아시아,카자흐스탄,전체,7222.0,6120.0,18.0
202508,아시아,튀르키예,관광,4763.0,3003.0,58.6
202508,아시아,튀르키예,상용,23.0,20.0,15.0
202508,아시아,튀르키예,공용,20.0,14.0,42.9
202508,아시아,튀르키예,유학연수,354.0,264.0,34.1
202508,아시아,튀르키예,기타,1140.0,1188.0,-4.0
202508,아시아,튀르키예,전체,6300.0,4489.0,40.3
202508,아시아,캄보디아,관광,563.0,746.0,-24.5
202508,아시아,캄보디아,상용,4.0,9.0,-55.6
202508,아시아,캄보디아,공용,83.0,101.0,-17.8
202508,아시아,캄보디아,유학연수,209.0,149.0,40.3
202508,아시아,캄보디아,기타,2266.0,2184.0,3.8
202508,아시아,캄보디아,전체,3125.0,3189.0,-2.0
202508,아시아,스리랑카,관광,454.0,331.0,37.2
202508,아시아,스리랑카,상용,40.0,29.0,37.9
202508,아시아,스리랑카,공용,5.0,5.0,0.0
202508,아시아,스리랑카,유학연수,204.0,125.0,63.2
202508,아시아,스리랑카,기타,2360.0,2452.0,-3.8
202508,아시아,스리랑카,전체,3063.0,2942.0,4.1
202508,아시아,방글라데시,관광,520.0,233.0,123.2
202508,아시아,방글라데시,상용,96.0,79.0,21.5
202508,아시아,방글라데시,공용,122.0,63.0,93.7
202508,아시아,방글라데시,유학연수,661.0,565.0,17.0
202508,아시아,방글라데시,기타,1777.0,2068.0,-14.1
202508,아시아,방글라데시,전체,3176.0,3008.0,5.6
202508,아시아,파키스탄,관광,395.0,329.0,20.1
202508,아시아,파키스탄,상용,155.0,220.0,-29.5
202508,아시아,파키스탄,공용,31.0,9.0,244.4
202508,아시아,파키스탄,유학연수,468.0,385.0,21.6
202508,아시아,파키스탄,기타,587.0,816.0,-28.1
202508,아시아,파키스탄,전체,1636.0,1759.0,-7.0
202508,아시아,이스라엘,관광,1739.0,1147.0,51.6
202508,아시아,이스라엘,상용,6.0,3.0,100.0
202508,아시아,이스라엘,공용,5.0,7.0,-28.6
202508,아시아,이스라엘,유학연수,53.0,36.0,47.2
202508,아시아,이스라엘,기타,38.0,49.0,-22.4
202508,아시아,이스라엘,전체,1841.0,1242.0,48.2
202508,아시아,이란,관광,218.0,491.0,-55.6
202508,아시아,이란,상용,26.0,42.0,-38.1
202508,아시아,이란,공용,1.0,5.0,-80.0
202508,아시아,이란,유학연수,82.0,111.0,-26.1
202508,아시아,이란,기타,41.0,55.0,-25.5
202508,아시아,이란,전체,368.0,704.0,-47.7
202508,아시아,기타,관광,2515.0,2193.0,14.7
202508,아시아,기타,상용,603.0,591.0,2.0
202508,아시아,기타,공용,328.0,259.0,26.6
202508,아시아,기타,유학연수,3372.0,3137.0,7.5
202508,아시아,기타,기타,5660.0,4011.0,41.1
202508,아시아,기타,전체,12478.0,10191.0,22.4
202508,아메리카,연도대륙,관광,117248.0,106448.0,10.1
202508,아메리카,연도대륙,상용,419.0,420.0,-0.2
202508,아메리카,연도대륙,공용,3568.0,3591.0,-0.6
202508,아메리카,연도대륙,유학연수,3108.0,3024.0,2.8
202508,아메리카,연도대륙,기타,27593.0,26608.0,3.7
202508,아메리카,연도대륙,전체,151936.0,140091.0,8.5
202508,아메리카,미국,관광,85196.0,76222.0,11.8
202508,아메리카,미국,상용,263.0,285.0,-7.7
202508,아메리카,미국,공용,3437.0,3469.0,-0.9
202508,아메리카,미국,유학연수,2050.0,2055.0,-0.2
202508,아메리카,미국,기타,20808.0,20026.0,3.9
202508,아메리카,미국,전체,111754.0,102057.0,9.5
202508,아메리카,캐나다,관광,19361.0,18179.0,6.5
202508,아메리카,캐나다,상용,36.0,31.0,16.1
202508,아메리카,캐나다,공용,55.0,31.0,77.4
202508,아메리카,캐나다,유학연수,219.0,193.0,13.5
202508,아메리카,캐나다,기타,4482.0,4308.0,4.0
202508,아메리카,캐나다,전체,24153.0,22742.0,6.2
202508,아메리카,브라질,관광,2378.0,1734.0,37.1
202508,아메리카,브라질,상용,87.0,77.0,13.0
202508,아메리카,브라질,공용,23.0,37.0,-37.8
202508,아메리카,브라질,유학연수,99.0,115.0,-13.9
202508,아메리카,브라질,기타,516.0,475.0,8.6
202508,아메리카,브라질,전체,3103.0,2438.0,27.3
202508,아메리카,멕시코,관광,6432.0,7087.0,-9.2
202508,아메리카,멕시코,상용,11.0,6.0,83.3
202508,아메리카,멕시코,공용,4.0,4.0,0.0
202508,아메리카,멕시코,유학연수,377.0,296.0,27.4
202508,아메리카,멕시코,기타,760.0,783.0,-2.9
202508,아메리카,멕시코,전체,7584.0,8176.0,-7.2
202508,아메리카,기타,관광,3881.0,3226.0,20.3
202508,아메리카,기타,상용,22.0,21.0,4.8
202508,아메리카,기타,공용,49.0,50.0,-2.0
202508,아메리카,기타,유학연수,363.0,365.0,-0.5
202508,아메리카,기타,기타,1027.0,1016.0,1.1
202508,아메리카,기타,전체,5342.0,4678.0,14.2
202508,유럽,연도대륙,관광,106291.0,86507.0,22.9
202508,유럽,연도대륙,상용,908.0,882.0,2.9
202508,유럽,연도대륙,공용,295.0,266.0,10.9
202508,유럽,연도대륙,유학연수,8912.0,7953.0,12.1
202508,유럽,연도대륙,기타,19307.0,19043.0,1.4
202508,유럽,연도대륙,전체,135713.0,114651.0,18.4
202508,유럽,러시아,관광,12842.0,10880.0,18.0
202508,유럽,러시아,상용,104.0,110.0,-5.5
202508,유럽,러시아,공용,28.0,13.0,115.4
202508,유럽,러시아,유학연수,1347.0,1124.0,19.8
202508,유럽,러시아,기타,7153.0,6565.0,9.0
202508,유럽,러시아,전체,21474.0,18692.0,14.9
202508,유럽,영국,관광,13308.0,11221.0,18.6
202508,유럽,영국,상용,65.0,77.0,-15.6
202508,유럽,영국,공용,28.0,40.0,-30.0
202508,유럽,영국,유학연수,322.0,309.0,4.2
202508,유럽,영국,기타,1848.0,1811.0,2.0
202508,유럽,영국,전체,15571.0,13458.0,15.7
202508,유럽,독일,관광,13608.0,11273.0,20.7
202508,유럽,독일,상용,157.0,175.0,-10.3
202508,유럽,독일,공용,39.0,30.0,30.0
202508,유럽,독일,유학연수,1385.0,1350.0,2.6
202508,유럽,독일,기타,1330.0,1649.0,-19.3
202508,유럽,독일,전체,16519.0,14477.0,14.1
202508,유럽,프랑스,관광,17744.0,15149.0,17.1
202508,유럽,프랑스,상용,187.0,170.0,10.0
202508,유럽,프랑스,공용,74.0,77.0,-3.9
202508,유럽,프랑스,유학연수,2111.0,1838.0,14.9
202508,유럽,프랑스,기타,1486.0,1216.0,22.2
202508,유럽,프랑스,전체,21602.0,18450.0,17.1
202508,유럽,이탈리아,관광,11868.0,8199.0,44.7
202508,유럽,이탈리아,상용,57.0,50.0,14.0
202508,유럽,이탈리아,공용,25.0,11.0,127.3
202508,유럽,이탈리아,유학연수,413.0,370.0,11.6
202508,유럽,이탈리아,기타,608.0,676.0,-10.1
202508,유럽,이탈리아,전체,12971.0,9306.0,39.4
