기준일자,주요국가대륙명,국가명,성별,인원,전년동기,증감률
202512,아시아,이스라엘,여성,344.0,185.0,85.9
202512,아시아,이스라엘,승무원,0.0,4.0,-100.0
202512,아시아,이스라엘,전체,851.0,570.0,49.3
202512,아시아,이란,남성,118.0,119.0,-0.8
202512,아시아,이란,여성,112.0,70.0,60.0
202512,아시아,이란,승무원,2.0,2.0,0.0
202512,아시아,이란,전체,232.0,191.0,21.5
202512,아시아,기타,남성,5742.0,5265.0,9.1
202512,아시아,기타,여성,3067.0,2314.0,32.5
202512,아시아,기타,승무원,363.0,988.0,-63.3
202512,아시아,기타,전체,9172.0,8567.0,7.1
202512,아메리카,연도대륙,남성,68454.0,57780.0,18.5
202512,아메리카,연도대륙,여성,65696.0,53866.0,22.0
202512,아메리카,연도대륙,승무원,917.0,11787.0,-92.2
202512,아메리카,연도대륙,전체,135067.0,123433.0,9.4
202512,아메리카,미국,남성,54301.0,45362.0,19.7
202512,아메리카,미국,여성,50579.0,41116.0,23.0
202512,아메리카,미국,승무원,719.0,9411.0,-92.4
202512,아메리카,미국,전체,105599.0,95889.0,10.1
202512,아메리카,캐나다,남성,9215.0,7853.0,17.3
202512,아메리카,캐나다,여성,9258.0,7693.0,20.3
202512,아메리카,캐나다,승무원,0.0,1129.0,-100.0
202512,아메리카,캐나다,전체,18473.0,16675.0,10.8
202512,아메리카,브라질,남성,1314.0,1171.0,12.2
202512,아메리카,브라질,여성,1628.0,1214.0,34.1
202512,아메리카,브라질,승무원,42.0,210.0,-80.0
202512,아메리카,브라질,전체,2984.0,2595.0,15.0
202512,아메리카,멕시코,남성,2066.0,2259.0,-8.5
202512,아메리카,멕시코,여성,2519.0,2562.0,-1.7
202512,아메리카,멕시코,승무원,4.0,666.0,-99.4
202512,아메리카,멕시코,전체,4589.0,5487.0,-16.4
202512,아메리카,기타,남성,1558.0,1135.0,37.3
202512,아메리카,기타,여성,1712.0,1281.0,33.6
202512,아메리카,기타,승무원,152.0,371.0,-59.0
202512,아메리카,기타,전체,3422.0,2787.0,22.8
202512,유럽,연도대륙,남성,37816.0,30595.0,23.6
202512,유럽,연도대륙,여성,31679.0,23384.0,35.5
202512,유럽,연도대륙,승무원,4746.0,10637.0,-55.4
202512,유럽,연도대륙,전체,74241.0,64616.0,14.9
202512,유럽,러시아,남성,4389.0,4283.0,2.5
202512,유럽,러시아,여성,4931.0,4437.0,11.1
202512,유럽,러시아,승무원,2612.0,3767.0,-30.7
202512,유럽,러시아,전체,11932.0,12487.0,-4.4
202512,유럽,영국,남성,5233.0,4718.0,10.9
202512,유럽,영국,여성,3903.0,3244.0,20.3
202512,유럽,영국,승무원,49.0,256.0,-80.9
202512,유럽,영국,전체,9185.0,8218.0,11.8
202512,유럽,독일,남성,5283.0,4422.0,19.5
202512,유럽,독일,여성,3725.0,2933.0,27.0
202512,유럽,독일,승무원,39.0,817.0,-95.2
202512,유럽,독일,전체,9047.0,8172.0,10.7
202512,유럽,프랑스,남성,5471.0,4508.0,21.4
202512,유럽,프랑스,여성,4891.0,3652.0,33.9
202512,유럽,프랑스,승무원,33.0,898.0,-96.3
202512,유럽,프랑스,전체,10395.0,9058.0,14.8
202512,유럽,이탈리아,남성,3533.0,2014.0,75.4
202512,유럽,이탈리아,여성,3003.0,1467.0,104.7
202512,유럽,이탈리아,승무원,278.0,316.0,-12.0
202512,유럽,이탈리아,전체,6814.0,3797.0,79.5
202512,유럽,네덜란드,남성,1592.0,1386.0,14.9
202512,유럽,네덜란드,여성,1093.0,923.0,18.4
202512,유럽,네덜란드,승무원,17.0,931.0,-98.2
202512,유럽,네덜란드,전체,2702.0,3240.0,-16.6
202512,유럽,우크라이나,남성,405.0,465.0,-12.9
202512,유럽,우크라이나,여성,238.0,198.0,20.2
202512,유럽,우크라이나,승무원,824.0,946.0,-12.9
202512,유럽,우크라이나,전체,1467.0,1609.0,-8.8
202512,유럽,스페인,남성,1851.0,1247.0,48.4
202512,유럽,스페인,여성,1795.0,1079.0,66.4
202512,유럽,스페인,승무원,25.0,122.0,-79.5
202512,유럽,스페인,전체,3671.0,2448.0,50.0
202512,유럽,루마니아,남성,399.0,334.0,19.5
202512,유럽,루마니아,여성,403.0,234.0,72.2
202512,유럽,루마니아,승무원,186.0,259.0,-28.2
202512,유럽,루마니아,전체,988.0,827.0,19.5
202512,유럽,노르웨이,남성,604.0,423.0,42.8
202512,유럽,노르웨이,여성,409.0,300.0,36.3
202512,유럽,노르웨이,승무원,16.0,23.0,-30.4
202512,유럽,노르웨이,전체,1029.0,746.0,37.9
202512,유럽,스웨덴,남성,1298.0,866.0,49.9
202512,유럽,스웨덴,여성,999.0,561.0,78.1
202512,유럽,스웨덴,승무원,57.0,40.0,42.5
202512,유럽,스웨덴,전체,2354.0,1467.0,60.5
202512,유럽,폴란드,남성,1204.0,714.0,68.6
202512,유럽,폴란드,여성,1158.0,648.0,78.7
202512,유럽,폴란드,승무원,101.0,576.0,-82.5
202512,유럽,폴란드,전체,2463.0,1938.0,27.1
202512,유럽,스위스,남성,858.0,640.0,34.1
202512,유럽,스위스,여성,669.0,466.0,43.6
202512,유럽,스위스,승무원,0.0,35.0,-100.0
202512,유럽,스위스,전체,1527.0,1141.0,33.8
202512,유럽,포르투갈,남성,589.0,436.0,35.1
202512,유럽,포르투갈,여성,625.0,451.0,38.6
202512,유럽,포르투갈,승무원,9.0,90.0,-90.0
202512,유럽,포르투갈,전체,1223.0,977.0,25.2
202512,유럽,오스트리아,남성,527.0,413.0,27.6
202512,유럽,오스트리아,여성,427.0,326.0,31.0
202512,유럽,오스트리아,승무원,1.0,59.0,-98.3
202512,유럽,오스트리아,전체,955.0,798.0,19.7
202512,유럽,핀란드,남성,661.0,419.0,57.8
202512,유럽,핀란드,여성,609.0,315.0,93.3
202512,유럽,핀란드,승무원,0.0,200.0,-100.0
202512,유럽,핀란드,전체,1270.0,934.0,36.0
202512,유럽,벨기에,남성,538.0,544.0,-1.1
202512,유럽,벨기에,여성,437.0,327.0,33.6
202512,유럽,벨기에,승무원,5.0,133.0,-96.2
202512,유럽,벨기에,전체,980.0,1004.0,-2.4
202512,유럽,크로아티아,남성,168.0,139.0,20.9
202512,유럽,크로아티아,여성,80.0,43.0,86.0
202512,유럽,크로아티아,승무원,76.0,190.0,-60.0
202512,유럽,크로아티아,전체,324.0,372.0,-12.9
202512,유럽,그리스,남성,491.0,308.0,59.4
202512,유럽,그리스,여성,227.0,122.0,86.1
202512,유럽,그리스,승무원,108.0,184.0,-41.3
202512,유럽,그리스,전체,826.0,614.0,34.5
202512,유럽,불가리아,남성,170.0,148.0,14.9
202512,유럽,불가리아,여성,139.0,63.0,120.6
202512,유럽,불가리아,승무원,77.0,144.0,-46.5
202512,유럽,불가리아,전체,386.0,355.0,8.7
202512,유럽,덴마크,남성,535.0,484.0,10.5
202512,유럽,덴마크,여성,388.0,315.0,23.2
202512,유럽,덴마크,승무원,31.0,53.0,-41.5
202512,유럽,덴마크,전체,954.0,852.0,12.0
202512,유럽,아일랜드,남성,484.0,362.0,33.7
202512,유럽,아일랜드,여성,287.0,235.0,22.1
202512,유럽,아일랜드,승무원,4.0,34.0,-88.2
202512,유럽,아일랜드,전체,775.0,631.0,22.8
202512,유럽,기타,남성,1533.0,1322.0,16.0
202512,유럽,기타,여성,1243.0,1045.0,18.9
202512,유럽,기타,승무원,198.0,564.0,-64.9
202512,유럽,기타,전체,2974.0,2931.0,1.5
202512,오세아니아,연도대륙,남성,15917.0,15179.0,4.9
202512,오세아니아,연도대륙,여성,15927.0,15007.0,6.1
202512,오세아니아,연도대륙,승무원,19.0,1129.0,-98.3
202512,오세아니아,연도대륙,전체,31863.0,31315.0,1.7
202512,오세아니아,호주,남성,13642.0,12729.0,7.2
202512,오세아니아,호주,여성,13928.0,12793.0,8.9
202512,오세아니아,호주,승무원,0.0,814.0,-100.0
202512,오세아니아,호주,전체,27570.0,26336.0,4.7
202512,오세아니아,뉴질랜드,남성,2128.0,2364.0,-10.0
202512,오세아니아,뉴질랜드,여성,1893.0,2147.0,-11.8
202512,오세아니아,뉴질랜드,승무원,0.0,254.0,-100.0
202512,오세아니아,뉴질랜드,전체,4021.0,4765.0,-15.6
202512,오세아니아,기타,남성,147.0,86.0,70.9
202512,오세아니아,기타,여성,106.0,67.0,58.2
202512,오세아니아,기타,승무원,19.0,61.0,-68.9
202512,오세아니아,기타,전체,272.0,214.0,27.1
202512,아프리카,연도대륙,남성,1939.0,1631.0,18.9
202512,아프리카,연도대륙,여성,1449.0,1149.0,26.1
202512,아프리카,연도대륙,승무원,239.0,1336.0,-82.1
202512,아프리카,연도대륙,전체,3627.0,4116.0,-11.9
202512,아프리카,남아프리카공화국,남성,498.0,406.0,22.7
202512,아프리카,남아프리카공화국,여성,616.0,566.0,8.8
202512,아프리카,남아프리카공화국,승무원,31.0,82.0,-62.2
202512,아프리카,남아프리카공화국,전체,1145.0,1054.0,8.6
202512,아프리카,기타,남성,1441.0,1225.0,17.6
202512,아프리카,기타,여성,833.0,583.0,42.9
202512,아프리카,기타,승무원,208.0,1254.0,-83.4
202512,아프리카,기타,전체,2482.0,3062.0,-18.9
202512,기타,연도대륙,남성,16.0,7.0,128.6
202512,기타,연도대륙,여성,4.0,6.0,-33.3
202512,기타,연도대륙,승무원,5.0,4.0,25.0
202512,기타,연도대륙,전체,25.0,17.0,47.1
202512,기타,기타,남성,16.0,7.0,128.6
202512,기타,기타,여성,4.0,6.0,-33.3
202512,기타,기타,승무원,5.0,4.0,25.0
202512,기타,기타,전체,25.0,17.0,47.1
202512,교포,연도대륙,남성,695.0,1114.0,-37.6
202512,교포,연도대륙,여성,1062.0,1470.0,-27.8
202512,교포,연도대륙,승무원,0.0,0.0,0.0
202512,교포,연도대륙,전체,1757.0,2584.0,-32.0
202512,교포,교포,남성,695.0,1114.0,-37.6
202512,교포,교포,여성,1062.0,1470.0,-27.8
202512,교포,교포,승무원,0.0,0.0,0.0
202512,교포,교포,전체,1757.0,2584.0,-32.0
총계,총계,,남성,6834033.0,5979930.0,14.3
총계,총계,,여성,1.0869916E7,9248490.0,17.5
총계,총계,,승무원,1232613.0,1141209.0,8.0
총계,총계,,전체,1.8936562E7,1.6369629E7,15.7
