기준일자,주요국가대륙명,국가명,연령,인원,전년동기,증감률
202507,아시아,연도대륙,전체,1418789.0,1127273.0,25.9
202507,아시아,중국,0~9세 ,27074.0,22186.0,22.0
202507,아시아,중국,10~19세,82086.0,57892.0,41.8
202507,아시아,중국,20~29세,163397.0,116693.0,40.0
202507,아시아,중국,30~39세,120445.0,97579.0,23.4
202507,아시아,중국,40~49세,84252.0,66724.0,26.3
202507,아시아,중국,50~59세,44619.0,36983.0,20.6
202507,아시아,중국,60~69세,42982.0,33580.0,28.0
202507,아시아,중국,70~79세,17379.0,12168.0,42.8
202507,아시아,중국,80세 이상,1380.0,1106.0,24.8
202507,아시아,중국,승무원,18533.0,14158.0,30.9
202507,아시아,중국,전체,602147.0,459069.0,31.2
202507,아시아,일본,0~9세 ,6774.0,5223.0,29.7
202507,아시아,일본,10~19세,18022.0,15455.0,16.6
202507,아시아,일본,20~29세,93376.0,74286.0,25.7
202507,아시아,일본,30~39세,51328.0,41852.0,22.6
202507,아시아,일본,40~49세,43835.0,36734.0,19.3
202507,아시아,일본,50~59세,46417.0,38914.0,19.3
202507,아시아,일본,60~69세,25361.0,19565.0,29.6
202507,아시아,일본,70~79세,10238.0,8130.0,25.9
202507,아시아,일본,80세 이상,1688.0,1427.0,18.3
202507,아시아,일본,승무원,2743.0,1367.0,100.7
202507,아시아,일본,전체,299782.0,242953.0,23.4
202507,아시아,대만,0~9세 ,13079.0,8783.0,48.9
202507,아시아,대만,10~19세,34956.0,25271.0,38.3
202507,아시아,대만,20~29세,35823.0,25898.0,38.3
202507,아시아,대만,30~39세,32112.0,22205.0,44.6
202507,아시아,대만,40~49세,44643.0,32267.0,38.4
202507,아시아,대만,50~59세,22781.0,16746.0,36.0
202507,아시아,대만,60~69세,10004.0,7306.0,36.9
202507,아시아,대만,70~79세,4819.0,3365.0,43.2
202507,아시아,대만,80세 이상,607.0,449.0,35.2
202507,아시아,대만,승무원,456.0,431.0,5.8
202507,아시아,대만,전체,199280.0,142721.0,39.6
202507,아시아,홍콩,0~9세 ,3479.0,3375.0,3.1
202507,아시아,홍콩,10~19세,11219.0,10663.0,5.2
202507,아시아,홍콩,20~29세,14386.0,12897.0,11.5
202507,아시아,홍콩,30~39세,11639.0,9719.0,19.8
202507,아시아,홍콩,40~49세,10963.0,10202.0,7.5
202507,아시아,홍콩,50~59세,7331.0,6627.0,10.6
202507,아시아,홍콩,60~69세,3579.0,3313.0,8.0
202507,아시아,홍콩,70~79세,1337.0,1175.0,13.8
202507,아시아,홍콩,80세 이상,130.0,137.0,-5.1
202507,아시아,홍콩,승무원,161.0,197.0,-18.3
202507,아시아,홍콩,전체,64224.0,58305.0,10.2
202507,아시아,마카오,0~9세 ,386.0,450.0,-14.2
202507,아시아,마카오,10~19세,975.0,1073.0,-9.1
202507,아시아,마카오,20~29세,1030.0,1227.0,-16.1
202507,아시아,마카오,30~39세,1079.0,1274.0,-15.3
202507,아시아,마카오,40~49세,876.0,909.0,-3.6
202507,아시아,마카오,50~59세,321.0,411.0,-21.9
202507,아시아,마카오,60~69세,160.0,240.0,-33.3
202507,아시아,마카오,70~79세,85.0,95.0,-10.5
202507,아시아,마카오,80세 이상,5.0,4.0,25.0
202507,아시아,마카오,승무원,80.0,67.0,19.4
202507,아시아,마카오,전체,4997.0,5750.0,-13.1
202507,아시아,필리핀,0~9세 ,502.0,442.0,13.6
202507,아시아,필리핀,10~19세,1299.0,1573.0,-17.4
202507,아시아,필리핀,20~29세,4574.0,3902.0,17.2
202507,아시아,필리핀,30~39세,6433.0,4768.0,34.9
202507,아시아,필리핀,40~49세,3864.0,3390.0,14.0
202507,아시아,필리핀,50~59세,2520.0,2110.0,19.4
202507,아시아,필리핀,60~69세,1079.0,1005.0,7.4
202507,아시아,필리핀,70~79세,335.0,320.0,4.7
202507,아시아,필리핀,80세 이상,50.0,51.0,-2.0
202507,아시아,필리핀,승무원,21036.0,17071.0,23.2
202507,아시아,필리핀,전체,41692.0,34632.0,20.4
202507,아시아,인도네시아,0~9세 ,429.0,428.0,0.2
202507,아시아,인도네시아,10~19세,1765.0,1727.0,2.2
202507,아시아,인도네시아,20~29세,4263.0,3722.0,14.5
202507,아시아,인도네시아,30~39세,4062.0,3283.0,23.7
202507,아시아,인도네시아,40~49세,2793.0,2343.0,19.2
202507,아시아,인도네시아,50~59세,1382.0,1245.0,11.0
202507,아시아,인도네시아,60~69세,544.0,494.0,10.1
202507,아시아,인도네시아,70~79세,198.0,174.0,13.8
202507,아시아,인도네시아,80세 이상,21.0,25.0,-16.0
202507,아시아,인도네시아,승무원,13194.0,9377.0,40.7
202507,아시아,인도네시아,전체,28651.0,22818.0,25.6
202507,아시아,태국,0~9세 ,330.0,319.0,3.4
202507,아시아,태국,10~19세,1040.0,894.0,16.3
202507,아시아,태국,20~29세,3689.0,3525.0,4.7
202507,아시아,태국,30~39세,5557.0,4960.0,12.0
202507,아시아,태국,40~49세,3602.0,3301.0,9.1
202507,아시아,태국,50~59세,1744.0,1518.0,14.9
202507,아시아,태국,60~69세,1079.0,739.0,46.0
202507,아시아,태국,70~79세,375.0,199.0,88.4
202507,아시아,태국,80세 이상,31.0,21.0,47.6
202507,아시아,태국,승무원,3409.0,2580.0,32.1
202507,아시아,태국,전체,20856.0,18056.0,15.5
202507,아시아,베트남,0~9세 ,1185.0,1440.0,-17.7
202507,아시아,베트남,10~19세,4308.0,4292.0,0.4
202507,아시아,베트남,20~29세,13026.0,11290.0,15.4
202507,아시아,베트남,30~39세,9693.0,9548.0,1.5
202507,아시아,베트남,40~49세,6659.0,6726.0,-1.0
202507,아시아,베트남,50~59세,3739.0,3911.0,-4.4
202507,아시아,베트남,60~69세,1886.0,1950.0,-3.3
202507,아시아,베트남,70~79세,430.0,393.0,9.4
202507,아시아,베트남,80세 이상,24.0,27.0,-11.1
202507,아시아,베트남,승무원,6742.0,5705.0,18.2
202507,아시아,베트남,전체,47692.0,45282.0,5.3
202507,아시아,인도,0~9세 ,150.0,163.0,-8.0
202507,아시아,인도,10~19세,475.0,350.0,35.7
202507,아시아,인도,20~29세,1693.0,1280.0,32.3
202507,아시아,인도,30~39세,2515.0,2031.0,23.8
202507,아시아,인도,40~49세,1945.0,1559.0,24.8
202507,아시아,인도,50~59세,902.0,676.0,33.4
202507,아시아,인도,60~69세,280.0,218.0,28.4
202507,아시아,인도,70~79세,88.0,43.0,104.7
202507,아시아,인도,80세 이상,6.0,5.0,20.0
202507,아시아,인도,승무원,8551.0,8011.0,6.7
202507,아시아,인도,전체,16605.0,14336.0,15.8
202507,아시아,말레이시아,0~9세 ,243.0,232.0,4.7
202507,아시아,말레이시아,10~19세,1035.0,987.0,4.9
202507,아시아,말레이시아,20~29세,3172.0,2520.0,25.9
202507,아시아,말레이시아,30~39세,2793.0,2414.0,15.7
202507,아시아,말레이시아,40~49세,2050.0,1891.0,8.4
202507,아시아,말레이시아,50~59세,1327.0,1212.0,9.5
202507,아시아,말레이시아,60~69세,632.0,569.0,11.1
202507,아시아,말레이시아,70~79세,164.0,167.0,-1.8
202507,아시아,말레이시아,80세 이상,22.0,25.0,-12.0
202507,아시아,말레이시아,승무원,2402.0,2258.0,6.4
202507,아시아,말레이시아,전체,13840.0,12275.0,12.7
202507,아시아,싱가포르,0~9세 ,326.0,273.0,19.4
202507,아시아,싱가포르,10~19세,453.0,427.0,6.1
202507,아시아,싱가포르,20~29세,4399.0,3709.0,18.6
202507,아시아,싱가포르,30~39세,3656.0,2881.0,26.9
202507,아시아,싱가포르,40~49세,2428.0,2029.0,19.7
202507,아시아,싱가포르,50~59세,2253.0,2063.0,9.2
202507,아시아,싱가포르,60~69세,1035.0,989.0,4.7
202507,아시아,싱가포르,70~79세,257.0,240.0,7.1
202507,아시아,싱가포르,80세 이상,44.0,24.0,83.3
202507,아시아,싱가포르,승무원,1157.0,1433.0,-19.3
202507,아시아,싱가포르,전체,16008.0,14068.0,13.8
202507,아시아,몽골,0~9세 ,916.0,903.0,1.4
202507,아시아,몽골,10~19세,2919.0,2066.0,41.3
202507,아시아,몽골,20~29세,3416.0,2857.0,19.6
202507,아시아,몽골,30~39세,2875.0,2844.0,1.1
202507,아시아,몽골,40~49세,2574.0,2237.0,15.1
202507,아시아,몽골,50~59세,1219.0,1093.0,11.5
202507,아시아,몽골,60~69세,392.0,322.0,21.7
202507,아시아,몽골,70~79세,99.0,87.0,13.8
202507,아시아,몽골,80세 이상,18.0,5.0,260.0
202507,아시아,몽골,승무원,28.0,1.0,2700.0
202507,아시아,몽골,전체,14456.0,12415.0,16.4
202507,아시아,우즈베키스탄,0~9세 ,82.0,79.0,3.8
202507,아시아,우즈베키스탄,10~19세,552.0,417.0,32.4
202507,아시아,우즈베키스탄,20~29세,1894.0,1609.0,17.7
202507,아시아,우즈베키스탄,30~39세,1235.0,1165.0,6.0
202507,아시아,우즈베키스탄,40~49세,774.0,670.0,15.5
202507,아시아,우즈베키스탄,50~59세,396.0,355.0,11.5
202507,아시아,우즈베키스탄,60~69세,251.0,241.0,4.1
202507,아시아,우즈베키스탄,70~79세,85.0,72.0,18.1
202507,아시아,우즈베키스탄,80세 이상,5.0,10.0,-50.0
202507,아시아,우즈베키스탄,승무원,467.0,318.0,46.9
202507,아시아,우즈베키스탄,전체,5741.0,4936.0,16.3
202507,아시아,미얀마,0~9세 ,9.0,23.0,-60.9
202507,아시아,미얀마,10~19세,21.0,55.0,-61.8
202507,아시아,미얀마,20~29세,1019.0,1150.0,-11.4
202507,아시아,미얀마,30~39세,856.0,983.0,-12.9
202507,아시아,미얀마,40~49세,416.0,278.0,49.6
202507,아시아,미얀마,50~59세,189.0,130.0,45.4
202507,아시아,미얀마,60~69세,24.0,35.0,-31.4
202507,아시아,미얀마,70~79세,3.0,4.0,-25.0
202507,아시아,미얀마,80세 이상,1.0,1.0,0.0
202507,아시아,미얀마,승무원,4511.0,3509.0,28.6
202507,아시아,미얀마,전체,7049.0,6168.0,14.3
202507,아시아,GCC,0~9세 ,341.0,496.0,-31.2
202507,아시아,GCC,10~19세,885.0,1082.0,-18.2
202507,아시아,GCC,20~29세,1124.0,1245.0,-9.7
202507,아시아,GCC,30~39세,919.0,1142.0,-19.5
202507,아시아,GCC,40~49세,659.0,686.0,-3.9
202507,아시아,GCC,50~59세,363.0,415.0,-12.5
202507,아시아,GCC,60~69세,137.0,190.0,-27.9
202507,아시아,GCC,70~79세,17.0,20.0,-15.0
202507,아시아,GCC,80세 이상,3.0,2.0,50.0
202507,아시아,GCC,승무원,71.0,106.0,-33.0
202507,아시아,GCC,전체,4519.0,5384.0,-16.1
202507,아시아,카자흐스탄,0~9세 ,274.0,231.0,18.6
202507,아시아,카자흐스탄,10~19세,1215.0,1068.0,13.8
202507,아시아,카자흐스탄,20~29세,1224.0,904.0,35.4
202507,아시아,카자흐스탄,30~39세,1056.0,877.0,20.4
202507,아시아,카자흐스탄,40~49세,882.0,729.0,21.0
202507,아시아,카자흐스탄,50~59세,569.0,447.0,27.3
202507,아시아,카자흐스탄,60~69세,415.0,341.0,21.7
202507,아시아,카자흐스탄,70~79세,130.0,113.0,15.0
202507,아시아,카자흐스탄,80세 이상,12.0,9.0,33.3
202507,아시아,카자흐스탄,승무원,492.0,415.0,18.6
202507,아시아,카자흐스탄,전체,6269.0,5134.0,22.1
202507,아시아,튀르키예,0~9세 ,178.0,116.0,53.4
202507,아시아,튀르키예,10~19세,602.0,370.0,62.7
202507,아시아,튀르키예,20~29세,1293.0,881.0,46.8
202507,아시아,튀르키예,30~39세,1325.0,881.0,50.4
202507,아시아,튀르키예,40~49세,1040.0,628.0,65.6
202507,아시아,튀르키예,50~59세,414.0,262.0,58.0
202507,아시아,튀르키예,60~69세,110.0,68.0,61.8
202507,아시아,튀르키예,70~79세,29.0,19.0,52.6
202507,아시아,튀르키예,80세 이상,1.0,2.0,-50.0
202507,아시아,튀르키예,승무원,990.0,1021.0,-3.0
202507,아시아,튀르키예,전체,5982.0,4248.0,40.8
202507,아시아,캄보디아,0~9세 ,63.0,60.0,5.0
202507,아시아,캄보디아,10~19세,173.0,354.0,-51.1
202507,아시아,캄보디아,20~29세,1168.0,1620.0,-27.9
202507,아시아,캄보디아,30~39세,1083.0,1140.0,-5.0
202507,아시아,캄보디아,40~49세,278.0,322.0,-13.7
202507,아시아,캄보디아,50~59세,70.0,95.0,-26.3
202507,아시아,캄보디아,60~69세,57.0,61.0,-6.6
202507,아시아,캄보디아,70~79세,29.0,15.0,93.3
202507,아시아,캄보디아,80세 이상,2.0,1.0,100.0
202507,아시아,캄보디아,승무원,89.0,67.0,32.8
202507,아시아,캄보디아,전체,3012.0,3735.0,-19.4
202507,아시아,스리랑카,0~9세 ,19.0,58.0,-67.2
202507,아시아,스리랑카,10~19세,20.0,33.0,-39.4
202507,아시아,스리랑카,20~29세,473.0,597.0,-20.8
202507,아시아,스리랑카,30~39세,718.0,805.0,-10.8
202507,아시아,스리랑카,40~49세,228.0,204.0,11.8
202507,아시아,스리랑카,50~59세,81.0,58.0,39.7
202507,아시아,스리랑카,60~69세,40.0,25.0,60.0
202507,아시아,스리랑카,70~79세,12.0,8.0,50.0
202507,아시아,스리랑카,80세 이상,0.0,1.0,-100.0
202507,아시아,스리랑카,승무원,624.0,586.0,6.5
202507,아시아,스리랑카,전체,2215.0,2375.0,-6.7
202507,아시아,방글라데시,0~9세 ,35.0,92.0,-62.0
202507,아시아,방글라데시,10~19세,30.0,41.0,-26.8
202507,아시아,방글라데시,20~29세,583.0,803.0,-27.4
202507,아시아,방글라데시,30~39세,777.0,792.0,-1.9
202507,아시아,방글라데시,40~49세,243.0,197.0,23.4
202507,아시아,방글라데시,50~59세,78.0,63.0,23.8
202507,아시아,방글라데시,60~69세,22.0,21.0,4.8
202507,아시아,방글라데시,70~79세,4.0,2.0,100.0
202507,아시아,방글라데시,80세 이상,1.0,2.0,-50.0
202507,아시아,방글라데시,승무원,129.0,161.0,-19.9
202507,아시아,방글라데시,전체,1902.0,2174.0,-12.5
202507,아시아,파키스탄,0~9세 ,45.0,89.0,-49.4
202507,아시아,파키스탄,10~19세,63.0,73.0,-13.7
202507,아시아,파키스탄,20~29세,339.0,368.0,-7.9
202507,아시아,파키스탄,30~39세,419.0,486.0,-13.8
202507,아시아,파키스탄,40~49세,222.0,226.0,-1.8
202507,아시아,파키스탄,50~59세,91.0,99.0,-8.1
202507,아시아,파키스탄,60~69세,24.0,30.0,-20.0
202507,아시아,파키스탄,70~79세,6.0,10.0,-40.0
202507,아시아,파키스탄,80세 이상,0.0,0.0,0.0
202507,아시아,파키스탄,승무원,47.0,91.0,-48.4
202507,아시아,파키스탄,전체,1256.0,1472.0,-14.7
202507,아시아,이스라엘,0~9세 ,49.0,26.0,88.5
202507,아시아,이스라엘,10~19세,179.0,140.0,27.9
202507,아시아,이스라엘,20~29세,645.0,292.0,120.9
202507,아시아,이스라엘,30~39세,171.0,172.0,-0.6
202507,아시아,이스라엘,40~49세,246.0,213.0,15.5
202507,아시아,이스라엘,50~59세,251.0,176.0,42.6
202507,아시아,이스라엘,60~69세,110.0,69.0,59.4
202507,아시아,이스라엘,70~79세,33.0,33.0,0.0
202507,아시아,이스라엘,80세 이상,4.0,2.0,100.0
202507,아시아,이스라엘,승무원,4.0,6.0,-33.3
202507,아시아,이스라엘,전체,1692.0,1129.0,49.9
202507,아시아,이란,0~9세 ,2.0,6.0,-66.7
202507,아시아,이란,10~19세,34.0,18.0,88.9
202507,아시아,이란,20~29세,45.0,43.0,4.7
202507,아시아,이란,30~39세,62.0,122.0,-49.2
202507,아시아,이란,40~49세,48.0,83.0,-42.2
202507,아시아,이란,50~59세,21.0,28.0,-25.0
202507,아시아,이란,60~69세,6.0,13.0,-53.8
202507,아시아,이란,70~79세,3.0,3.0,0.0
202507,아시아,이란,80세 이상,0.0,0.0,0.0
202507,아시아,이란,승무원,25.0,4.0,525.0
202507,아시아,이란,전체,246.0,320.0,-23.1
202507,아시아,기타,0~9세 ,121.0,148.0,-18.2
202507,아시아,기타,10~19세,302.0,432.0,-30.1
202507,아시아,기타,20~29세,2633.0,2315.0,13.7
202507,아시아,기타,30~39세,2654.0,2327.0,14.1
202507,아시아,기타,40~49세,928.0,874.0,6.2
202507,아시아,기타,50~59세,395.0,353.0,11.9
202507,아시아,기타,60~69세,142.0,111.0,27.9
202507,아시아,기타,70~79세,36.0,33.0,9.1
202507,아시아,기타,80세 이상,0.0,2.0,-100.0
202507,아시아,기타,승무원,1465.0,923.0,58.7
202507,아시아,기타,전체,8676.0,7518.0,15.4
202507,아메리카,연도대륙,0~9세 ,10324.0,9864.0,4.7
202507,아메리카,연도대륙,10~19세,29903.0,26594.0,12.4
202507,아메리카,연도대륙,20~29세,25432.0,22374.0,13.7
202507,아메리카,연도대륙,30~39세,22534.0,19927.0,13.1
202507,아메리카,연도대륙,40~49세,28630.0,25055.0,14.3
202507,아메리카,연도대륙,50~59세,25059.0,23120.0,8.4
202507,아메리카,연도대륙,60~69세,12484.0,11263.0,10.8
202507,아메리카,연도대륙,70~79세,4706.0,4063.0,15.8
202507,아메리카,연도대륙,80세 이상,834.0,888.0,-6.1
202507,아메리카,연도대륙,승무원,13187.0,12752.0,3.4
202507,아메리카,연도대륙,전체,173093.0,155900.0,11.0
202507,아메리카,미국,0~9세 ,8524.0,8069.0,5.6
202507,아메리카,미국,10~19세,23054.0,20655.0,11.6
202507,아메리카,미국,20~29세,18842.0,16772.0,12.3
202507,아메리카,미국,30~39세,16250.0,14654.0,10.9
202507,아메리카,미국,40~49세,21803.0,19376.0,12.5
202507,아메리카,미국,50~59세,19434.0,18366.0,5.8
202507,아메리카,미국,60~69세,9907.0,9137.0,8.4
202507,아메리카,미국,70~79세,3835.0,3388.0,13.2
202507,아메리카,미국,80세 이상,699.0,747.0,-6.4
202507,아메리카,미국,승무원,9484.0,9710.0,-2.3
202507,아메리카,미국,전체,131832.0,120874.0,9.1
202507,아메리카,캐나다,0~9세 ,1384.0,1543.0,-10.3
202507,아메리카,캐나다,10~19세,4656.0,4698.0,-0.9
202507,아메리카,캐나다,20~29세,3343.0,3241.0,3.1
202507,아메리카,캐나다,30~39세,3407.0,3246.0,5.0
202507,아메리카,캐나다,40~49세,4088.0,3970.0,3.0
202507,아메리카,캐나다,50~59세,3509.0,3460.0,1.4
202507,아메리카,캐나다,60~69세,1629.0,1523.0,7.0
202507,아메리카,캐나다,70~79세,503.0,410.0,22.7
202507,아메리카,캐나다,80세 이상,72.0,80.0,-10.0
202507,아메리카,캐나다,승무원,1725.0,1728.0,-0.2
202507,아메리카,캐나다,전체,24316.0,23899.0,1.7
202507,아메리카,브라질,0~9세 ,85.0,71.0,19.7
202507,아메리카,브라질,10~19세,344.0,311.0,10.6
202507,아메리카,브라질,20~29세,581.0,531.0,9.4
202507,아메리카,브라질,30~39세,692.0,467.0,48.2
202507,아메리카,브라질,40~49세,720.0,483.0,49.1
202507,아메리카,브라질,50~59세,377.0,303.0,24.4
202507,아메리카,브라질,60~69세,205.0,135.0,51.9
202507,아메리카,브라질,70~79세,66.0,67.0,-1.5
202507,아메리카,브라질,80세 이상,18.0,24.0,-25.0
202507,아메리카,브라질,승무원,354.0,304.0,16.4
202507,아메리카,브라질,전체,3442.0,2696.0,27.7
202507,아메리카,멕시코,0~9세 ,226.0,101.0,123.8
202507,아메리카,멕시코,10~19세,1421.0,639.0,122.4
202507,아메리카,멕시코,20~29세,1739.0,883.0,96.9
202507,아메리카,멕시코,30~39세,1140.0,582.0,95.9
202507,아메리카,멕시코,40~49세,1297.0,548.0,136.7
202507,아메리카,멕시코,50~59세,1216.0,556.0,118.7
202507,아메리카,멕시코,60~69세,489.0,222.0,120.3
202507,아메리카,멕시코,70~79세,202.0,128.0,57.8
202507,아메리카,멕시코,80세 이상,24.0,22.0,9.1
202507,아메리카,멕시코,승무원,676.0,220.0,207.3
202507,아메리카,멕시코,전체,8430.0,3901.0,116.1
202507,아메리카,기타,0~9세 ,105.0,80.0,31.2
202507,아메리카,기타,10~19세,428.0,291.0,47.1
202507,아메리카,기타,20~29세,927.0,947.0,-2.1
202507,아메리카,기타,30~39세,1045.0,978.0,6.9
202507,아메리카,기타,40~49세,722.0,678.0,6.5
202507,아메리카,기타,50~59세,523.0,435.0,20.2
202507,아메리카,기타,60~69세,254.0,246.0,3.3
202507,아메리카,기타,70~79세,100.0,70.0,42.9
202507,아메리카,기타,80세 이상,21.0,15.0,40.0
202507,아메리카,기타,승무원,948.0,790.0,20.0
202507,아메리카,기타,전체,5073.0,4530.0,12.0
202507,유럽,연도대륙,0~9세 ,3147.0,2814.0,11.8
202507,유럽,연도대륙,10~19세,14707.0,12161.0,20.9
202507,유럽,연도대륙,20~29세,26942.0,22896.0,17.7
202507,유럽,연도대륙,30~39세,17863.0,16321.0,9.4
202507,유럽,연도대륙,40~49세,16532.0,14337.0,15.3
202507,유럽,연도대륙,50~59세,12965.0,11637.0,11.4
202507,유럽,연도대륙,60~69세,4750.0,4435.0,7.1
202507,유럽,연도대륙,70~79세,1158.0,1093.0,5.9
202507,유럽,연도대륙,80세 이상,124.0,136.0,-8.8
202507,유럽,연도대륙,승무원,13562.0,11980.0,13.2
202507,유럽,연도대륙,전체,111750.0,97810.0,14.3
202507,유럽,러시아,0~9세 ,545.0,583.0,-6.5
202507,유럽,러시아,10~19세,2633.0,2399.0,9.8
202507,유럽,러시아,20~29세,4173.0,4279.0,-2.5
202507,유럽,러시아,30~39세,3529.0,3948.0,-10.6
202507,유럽,러시아,40~49세,2888.0,2991.0,-3.4
202507,유럽,러시아,50~59세,1681.0,1986.0,-15.4
202507,유럽,러시아,60~69세,794.0,933.0,-14.9
202507,유럽,러시아,70~79세,203.0,254.0,-20.1
202507,유럽,러시아,80세 이상,10.0,16.0,-37.5
202507,유럽,러시아,승무원,3990.0,3510.0,13.7
202507,유럽,러시아,전체,20446.0,20899.0,-2.2
202507,유럽,영국,0~9세 ,422.0,415.0,1.7
202507,유럽,영국,10~19세,1846.0,1611.0,14.6
202507,유럽,영국,20~29세,2939.0,2406.0,22.2
202507,유럽,영국,30~39세,2114.0,1898.0,11.4
202507,유럽,영국,40~49세,2072.0,1773.0,16.9
202507,유럽,영국,50~59세,1898.0,1571.0,20.8
202507,유럽,영국,60~69세,913.0,739.0,23.5
202507,유럽,영국,70~79세,284.0,298.0,-4.7
202507,유럽,영국,80세 이상,23.0,38.0,-39.5
202507,유럽,영국,승무원,509.0,420.0,21.2
202507,유럽,영국,전체,13020.0,11169.0,16.6
202507,유럽,독일,0~9세 ,375.0,340.0,10.3
202507,유럽,독일,10~19세,1549.0,1298.0,19.3
202507,유럽,독일,20~29세,2695.0,2436.0,10.6
202507,유럽,독일,30~39세,1885.0,1832.0,2.9
202507,유럽,독일,40~49세,1748.0,1664.0,5.0
202507,유럽,독일,50~59세,1428.0,1398.0,2.1
202507,유럽,독일,60~69세,527.0,525.0,0.4
202507,유럽,독일,70~79세,122.0,96.0,27.1
202507,유럽,독일,80세 이상,19.0,18.0,5.6
202507,유럽,독일,승무원,992.0,1010.0,-1.8
202507,유럽,독일,전체,11340.0,10617.0,6.8
202507,유럽,프랑스,0~9세 ,586.0,443.0,32.3
202507,유럽,프랑스,10~19세,2942.0,2264.0,29.9
202507,유럽,프랑스,20~29세,5124.0,4296.0,19.3
202507,유럽,프랑스,30~39세,2120.0,1873.0,13.2
202507,유럽,프랑스,40~49세,2490.0,1902.0,30.9
202507,유럽,프랑스,50~59세,1972.0,1729.0,14.1
202507,유럽,프랑스,60~69세,556.0,543.0,2.4
202507,유럽,프랑스,70~79세,122.0,120.0,1.7
202507,유럽,프랑스,80세 이상,21.0,20.0,5.0
202507,유럽,프랑스,승무원,963.0,804.0,19.8
202507,유럽,프랑스,전체,16896.0,13994.0,20.7
202507,유럽,이탈리아,0~9세 ,117.0,71.0,64.8
202507,유럽,이탈리아,10~19세,454.0,280.0,62.1
202507,유럽,이탈리아,20~29세,1150.0,867.0,32.6
202507,유럽,이탈리아,30~39세,1369.0,1075.0,27.3
202507,유럽,이탈리아,40~49세,906.0,782.0,15.9
202507,유럽,이탈리아,50~59세,783.0,714.0,9.7
202507,유럽,이탈리아,60~69세,298.0,280.0,6.4
202507,유럽,이탈리아,70~79세,50.0,33.0,51.5
202507,유럽,이탈리아,80세 이상,10.0,3.0,233.3
202507,유럽,이탈리아,승무원,570.0,521.0,9.4
202507,유럽,이탈리아,전체,5707.0,4626.0,23.4
202507,유럽,네덜란드,0~9세 ,175.0,190.0,-7.9
202507,유럽,네덜란드,10~19세,969.0,788.0,23.0
202507,유럽,네덜란드,20~29세,1689.0,1434.0,17.8
202507,유럽,네덜란드,30~39세,688.0,590.0,16.6
202507,유럽,네덜란드,40~49세,791.0,695.0,13.8
202507,유럽,네덜란드,50~59세,831.0,740.0,12.3
202507,유럽,네덜란드,60~69세,255.0,230.0,10.9
202507,유럽,네덜란드,70~79세,61.0,53.0,15.1
202507,유럽,네덜란드,80세 이상,6.0,5.0,20.0
202507,유럽,네덜란드,승무원,1459.0,875.0,66.7
202507,유럽,네덜란드,전체,6924.0,5600.0,23.6
202507,유럽,우크라이나,0~9세 ,8.0,3.0,166.7
202507,유럽,우크라이나,10~19세,82.0,55.0,49.1
202507,유럽,우크라이나,20~29세,235.0,167.0,40.7
202507,유럽,우크라이나,30~39세,200.0,182.0,9.9
202507,유럽,우크라이나,40~49세,166.0,107.0,55.1
202507,유럽,우크라이나,50~59세,81.0,58.0,39.7
202507,유럽,우크라이나,60~69세,40.0,33.0,21.2
202507,유럽,우크라이나,70~79세,2.0,2.0,0.0
202507,유럽,우크라이나,80세 이상,0.0,0.0,0.0
202507,유럽,우크라이나,승무원,1312.0,1098.0,19.5
202507,유럽,우크라이나,전체,2126.0,1705.0,24.7
202507,유럽,스페인,0~9세 ,168.0,114.0,47.4
202507,유럽,스페인,10~19세,509.0,352.0,44.6
202507,유럽,스페인,20~29세,1388.0,951.0,46.0
202507,유럽,스페인,30~39세,1484.0,996.0,49.0
202507,유럽,스페인,40~49세,1026.0,838.0,22.4
202507,유럽,스페인,50~59세,841.0,577.0,45.8
202507,유럽,스페인,60~69세,266.0,208.0,27.9
202507,유럽,스페인,70~79세,61.0,47.0,29.8
202507,유럽,스페인,80세 이상,8.0,7.0,14.3
202507,유럽,스페인,승무원,142.0,132.0,7.6
202507,유럽,스페인,전체,5893.0,4222.0,39.6
202507,유럽,루마니아,0~9세 ,20.0,19.0,5.3
202507,유럽,루마니아,10~19세,101.0,72.0,40.3
202507,유럽,루마니아,20~29세,232.0,160.0,45.0
202507,유럽,루마니아,30~39세,202.0,206.0,-1.9
202507,유럽,루마니아,40~49세,230.0,164.0,40.2
202507,유럽,루마니아,50~59세,106.0,109.0,-2.8
202507,유럽,루마니아,60~69세,35.0,32.0,9.4
202507,유럽,루마니아,70~79세,9.0,9.0,0.0
202507,유럽,루마니아,80세 이상,0.0,2.0,-100.0
202507,유럽,루마니아,승무원,457.0,372.0,22.8
202507,유럽,루마니아,전체,1392.0,1145.0,21.6
202507,유럽,노르웨이,0~9세 ,69.0,61.0,13.1
202507,유럽,노르웨이,10~19세,304.0,250.0,21.6
202507,유럽,노르웨이,20~29세,489.0,465.0,5.2
202507,유럽,노르웨이,30~39세,299.0,273.0,9.5
202507,유럽,노르웨이,40~49세,274.0,241.0,13.7
202507,유럽,노르웨이,50~59세,236.0,221.0,6.8
202507,유럽,노르웨이,60~69세,69.0,65.0,6.2
202507,유럽,노르웨이,70~79세,15.0,13.0,15.4
202507,유럽,노르웨이,80세 이상,3.0,1.0,200.0
202507,유럽,노르웨이,승무원,11.0,18.0,-38.9
202507,유럽,노르웨이,전체,1769.0,1608.0,10.0
